	
function[0]	

time[0]	15.457022
time[1]	11.858133
time[2]	10.283125
time[3]	9.764937
time[4]	9.81024
time[5]	9.759551
time[6]	10.000863
time[7]	10.158462
time[8]	9.808049
time[9]	9.903102
time[10]	9.914436
time[11]	9.774542
time[12]	9.922115
time[13]	9.779627
time[14]	9.703671
time[15]	10.946253
time[16]	11.35564
time[17]	10.501454
time[18]	9.644898
time[19]	10.28196
time[20]	9.992208
time[21]	9.774987
time[22]	10.025347
time[23]	9.951724
time[24]	9.737862
time[25]	10.311014
time[26]	9.692071
time[27]	9.751244
time[28]	10.097583
time[29]	10.03416
time[30]	9.90416
time[31]	9.791693
time[32]	10.193658
time[33]	9.789604
time[34]	9.915573
time[35]	10.070089
time[36]	10.073516
time[37]	9.939222
time[38]	9.833885
time[39]	10.060035
time[40]	10.041276
time[41]	9.890622
time[42]	10.373151
time[43]	9.814329
time[44]	9.803147
time[45]	10.178822
time[46]	9.614044
time[47]	10.06204
time[48]	9.573409
time[49]	9.969929
time[50]	9.919076
time[51]	9.827013
time[52]	9.7796
time[53]	9.698951
time[54]	9.723978
time[55]	9.764173
time[56]	10.04432
time[57]	10.886645
time[58]	11.323115
time[59]	9.999098
time[60]	9.919893
time[61]	9.897347
time[62]	10.464235
time[63]	9.600614
time[64]	9.68204
time[65]	10.1972
time[66]	9.876631
time[67]	9.964355
time[68]	9.997792
time[69]	9.922591
time[70]	10.952009
time[71]	9.741364
time[72]	10.273053
time[73]	9.811347
time[74]	9.935213
time[75]	10.001529
time[76]	9.997467
time[77]	9.737947
time[78]	9.895106
time[79]	10.045556
time[80]	9.897386
time[81]	9.762738
time[82]	10.304916
time[83]	9.988915
time[84]	9.987823
time[85]	10.17244
time[86]	9.778395
time[87]	9.790627
time[88]	9.868364
time[89]	9.833698
time[90]	9.81296
time[91]	10.135533
time[92]	9.761498
time[93]	9.819587
time[94]	9.746546
time[95]	9.870592
time[96]	9.689462
time[97]	10.077004
time[98]	9.739294
time[99]	10.110297
time[100]	9.751836
time[101]	9.916395
time[102]	10.125752
time[103]	9.997533
time[104]	9.613093
time[105]	10.23612
time[106]	9.855662
time[107]	10.314992
time[108]	9.661782
time[109]	10.086186
time[110]	9.737365
time[111]	9.968489
time[112]	9.931746
time[113]	9.780814
time[114]	9.895218
time[115]	10.38088
time[116]	10.658977
time[117]	9.880556
time[118]	9.920182
time[119]	10.045373
time[120]	9.917285
time[121]	9.634351
time[122]	10.198298
time[123]	9.655786
time[124]	9.814227
time[125]	9.783907
time[126]	10.037053
time[127]	10.039053
time[128]	9.852712
time[129]	10.103706
time[130]	10.194347
time[131]	9.882809
time[132]	9.918098
time[133]	9.559315
time[134]	9.751173
time[135]	9.879618
time[136]	9.769289
time[137]	10.122182
time[138]	9.896951
time[139]	10.151387
time[140]	9.979933
time[141]	9.81436
time[142]	10.127338
time[143]	9.805436
time[144]	9.571489
time[145]	9.934502
time[146]	10.03712
time[147]	9.863475
time[148]	9.807765
time[149]	10.103227
time[150]	9.958355
time[151]	9.957547
time[152]	10.022004
time[153]	9.937622
time[154]	9.947285
time[155]	9.829387
time[156]	9.947231
time[157]	10.073635
time[158]	12.709027
time[159]	9.790538
time[160]	9.86608
time[161]	9.89892
time[162]	10.297564
time[163]	9.737271
time[164]	9.86308
time[165]	9.69396
time[166]	9.945822
time[167]	9.764569
time[168]	9.821209
time[169]	10.004867
time[170]	10.300715
time[171]	9.910729
time[172]	9.779138
time[173]	9.57356
time[174]	10.019333
time[175]	9.840547
time[176]	9.929733
time[177]	10.03072
time[178]	9.667312
time[179]	9.974248
time[180]	9.739725
time[181]	11.274698
time[182]	10.160644
time[183]	9.925005
time[184]	9.685973
time[185]	9.85408
time[186]	9.86776
time[187]	9.98736
time[188]	9.919413
time[189]	10.148342
time[190]	10.020254
time[191]	9.914186
time[192]	9.993952
time[193]	9.892008
time[194]	9.728934
time[195]	9.69892
time[196]	9.91692
time[197]	9.82856
time[198]	10.018804
time[199]	9.975067
time[200]	9.803289
time[201]	9.628804
time[202]	10.131214
time[203]	9.847946
time[204]	9.761036
time[205]	9.702635
time[206]	10.033965
time[207]	9.675129
time[208]	9.999289
time[209]	10.027422
time[210]	9.694098
time[211]	9.92156
time[212]	10.022853
time[213]	10.063862
time[214]	9.660058
time[215]	9.615324
time[216]	11.458396
time[217]	9.807382
time[218]	10.073498
time[219]	10.016733
time[220]	9.739778
time[221]	9.861796
time[222]	10.089053
time[223]	10.043631
time[224]	9.662169
time[225]	9.688475
time[226]	9.812232
time[227]	9.713582
time[228]	9.867075
time[229]	10.154276
time[230]	9.678969
time[231]	10.208902
time[232]	9.845044
time[233]	10.224952
time[234]	9.7186
time[235]	9.93792
time[236]	9.990093
time[237]	9.992529
time[238]	9.85276
time[239]	10.055675
time[240]	9.725223
time[241]	10.004782
time[242]	9.931555
time[243]	9.943516
time[244]	9.847738
time[245]	9.837453
time[246]	10.014951
time[247]	9.610738
time[248]	10.157453
time[249]	9.897262
time[250]	9.968494
time[251]	9.948893
time[252]	9.680805
time[253]	9.75124
time[254]	9.63876
time[255]	9.885866
function[1]	

time[0]	11.71636
time[1]	11.713507
time[2]	14.438564
time[3]	12.049423
time[4]	11.486928
time[5]	11.845645
time[6]	11.68704
time[7]	12.073702
time[8]	11.498662
time[9]	11.648529
time[10]	11.343858
time[11]	12.329196
time[12]	11.297666
time[13]	11.483036
time[14]	11.69356
time[15]	12.067773
time[16]	11.69788
time[17]	11.598351
time[18]	11.603094
time[19]	12.151506
time[20]	11.672902
time[21]	11.585125
time[22]	11.390093
time[23]	12.185929
time[24]	11.38352
time[25]	11.515151
time[26]	11.765587
time[27]	12.086444
time[28]	11.497823
time[29]	11.781493
time[30]	11.385827
time[31]	12.365186
time[32]	11.368822
time[33]	11.522098
time[34]	11.400862
time[35]	11.918098
time[36]	11.475587
time[37]	11.663782
time[38]	11.673133
time[39]	12.011125
time[40]	11.630147
time[41]	11.582155
time[42]	11.353129
time[43]	11.985089
time[44]	11.819093
time[45]	11.427569
time[46]	11.432707
time[47]	12.007915
time[48]	11.351836
time[49]	11.987622
time[50]	11.377391
time[51]	13.358854
time[52]	12.999622
time[53]	11.332418
time[54]	11.693728
time[55]	13.104778
time[56]	11.570876
time[57]	11.806004
time[58]	11.599827
time[59]	11.816987
time[60]	11.608586
time[61]	11.460307
time[62]	11.74632
time[63]	12.166222
time[64]	11.433058
time[65]	11.978018
time[66]	11.579169
time[67]	12.127715
time[68]	11.946631
time[69]	11.737596
time[70]	11.523435
time[71]	12.038267
time[72]	11.645191
time[73]	11.58116
time[74]	11.573765
time[75]	11.968626
time[76]	11.561449
time[77]	11.625711
time[78]	11.564076
time[79]	12.221004
time[80]	11.39352
time[81]	11.68752
time[82]	11.821614
time[83]	12.148706
time[84]	11.385507
time[85]	11.81804
time[86]	11.228635
time[87]	14.784712
time[88]	11.573608
time[89]	11.428969
time[90]	11.596809
time[91]	12.129014
time[92]	11.320311
time[93]	11.540369
time[94]	11.429391
time[95]	12.072866
time[96]	11.598343
time[97]	11.587688
time[98]	11.520778
time[99]	11.958107
time[100]	11.531995
time[101]	11.553138
time[102]	11.664036
time[103]	12.037138
time[104]	11.447924
time[105]	11.532262
time[106]	11.686751
time[107]	11.989165
time[108]	11.853938
time[109]	11.473626
time[110]	11.306494
time[111]	12.006995
time[112]	11.7566
time[113]	11.643405
time[114]	11.506888
time[115]	11.813334
time[116]	11.669946
time[117]	11.308934
time[118]	11.449222
time[119]	11.95488
time[120]	11.527818
time[121]	11.873324
time[122]	11.710174
time[123]	11.89624
time[124]	11.565222
time[125]	11.822213
time[126]	11.6668
time[127]	11.985151
time[128]	11.492174
time[129]	11.686742
time[130]	11.39736
time[131]	12.091626
time[132]	11.755276
time[133]	11.649747
time[134]	11.426142
time[135]	12.082222
time[136]	12.85344
time[137]	11.613609
time[138]	11.32984
time[139]	12.228049
time[140]	11.643702
time[141]	12.378956
time[142]	11.783342
time[143]	12.010009
time[144]	11.353511
time[145]	11.645084
time[146]	11.72368
time[147]	12.409387
time[148]	11.332836
time[149]	12.941613
time[150]	12.019902
time[151]	11.935093
time[152]	11.65384
time[153]	11.790392
time[154]	11.478053
time[155]	12.207747
time[156]	11.650302
time[157]	11.961498
time[158]	11.646008
time[159]	12.108023
time[160]	11.515009
time[161]	11.489164
time[162]	11.659898
